25.0	25.0	25.0	28.4	38.8	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	42.2	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	31.9	38.8	45.6	38.8	45.6	38.8	45.6	38.8	45.6	38.8	42.2	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	28.4	25.0	28.4	25.0	28.4	25.0	28.4	25.0	28.4	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.2	25.0	25.2	25.0	25.2	25.0	25.2	25.0	25.2	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	26.5	25.9	27.1	25.9	27.1	25.9	27.1	25.9	27.1	25.9	25.9	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	28.4	30.2	34.2	31.9	34.9	31.9	34.9	31.9	34.9	31.9	32.9	27.6	26.3	25.0	25.0	25.0	
25.0	25.0	25.0	28.4	33.6	48.2	49.1	52.7	49.9	52.9	49.9	52.9	49.9	52.1	46.5	37.0	27.6	25.9	25.0	25.0	
25.0	25.0	26.5	30.2	48.2	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	46.5	32.9	25.9	25.2	25.0	
25.0	25.2	25.9	34.2	49.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	52.1	31.9	27.1	25.0	25.0	
25.0	25.0	27.1	31.9	52.7	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	49.9	34.9	25.9	25.2	25.0	
25.0	25.2	25.9	34.9	49.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	52.9	31.9	27.1	25.0	25.0	
25.0	25.0	27.1	31.9	52.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	49.9	34.9	25.9	25.2	25.0	
25.0	25.2	25.9	34.9	49.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	52.9	31.9	27.1	25.0	25.0	
25.0	25.0	27.1	31.9	52.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	49.9	34.9	25.9	25.2	25.0	
25.0	25.2	25.9	34.9	49.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	52.7	31.9	27.1	25.0	25.0	
25.0	25.0	27.1	31.9	52.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	49.1	34.2	25.9	25.2	25.0	
25.0	25.2	25.9	32.9	46.5	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	48.2	30.2	26.5	25.0	25.0	
25.0	25.0	25.9	27.6	37.0	46.5	52.1	49.9	52.9	49.9	52.9	49.9	52.7	49.1	48.2	33.6	28.4	25.0	25.0	25.0	
25.0	25.0	25.0	26.3	27.6	32.9	31.9	34.9	31.9	34.9	31.9	34.9	31.9	34.2	30.2	28.4	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.9	25.9	27.1	25.9	27.1	25.9	27.1	25.9	27.1	25.9	26.5	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.2	25.0	25.2	25.0	25.2	25.0	25.2	25.0	25.2	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.4	25.4	26.1	25.6	26.2	25.6	26.2	25.6	26.2	25.6	25.9	25.3	25.2	25.0	25.0	25.0	
25.0	25.0	25.0	25.7	26.2	28.6	28.3	29.9	28.6	30.1	28.6	30.1	28.6	29.7	27.8	27.3	25.5	25.3	25.0	25.0	
25.0	25.0	25.7	26.7	31.4	34.3	38.4	37.2	39.6	37.5	39.7	37.5	39.4	36.8	36.4	30.5	28.0	25.5	25.2	25.0	
25.0	25.4	26.2	31.4	38.3	51.6	53.8	56.5	55.1	56.9	55.2	56.9	55.0	55.6	50.5	40.5	30.5	27.3	25.3	25.0	
25.0	25.4	28.6	34.3	51.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	50.5	36.4	27.8	25.9	25.0	
25.0	26.1	28.3	38.4	53.8	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	55.6	36.8	29.7	25.6	25.0	
25.0	25.6	29.9	37.2	56.5	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	55.0	39.4	28.6	26.2	25.0	
25.0	26.2	28.6	39.6	55.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	56.9	37.5	30.1	25.6	25.0	
25.0	25.6	30.1	37.5	56.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	55.2	39.7	28.6	26.2	25.0	
25.0	26.2	28.6	39.7	55.2	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	56.9	37.5	30.1	25.6	25.0	
25.0	25.6	30.1	37.5	56.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	55.1	39.6	28.6	26.2	25.0	
25.0	26.2	28.6	39.4	55.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	56.5	37.2	29.9	25.6	25.0	
25.0	25.6	29.7	36.8	55.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	53.8	38.4	28.3	26.1	25.0	
25.0	25.9	27.8	36.4	50.5	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	51.6	34.3	28.6	25.4	25.0	
25.0	25.3	27.3	30.5	40.5	50.5	55.6	55.0	56.9	55.2	56.9	55.1	56.5	53.8	51.6	38.3	31.4	26.2	25.4	25.0	
25.0	25.2	25.5	28.0	30.5	36.4	36.8	39.4	37.5	39.7	37.5	39.6	37.2	38.4	34.3	31.4	26.7	25.7	25.0	25.0	
25.0	25.0	25.3	25.5	27.3	27.8	29.7	28.6	30.1	28.6	30.1	28.6	29.9	28.3	28.6	26.2	25.7	25.0	25.0	25.0	
25.0	25.0	25.0	25.2	25.3	25.9	25.6	26.2	25.6	26.2	25.6	26.2	25.6	26.1	25.4	25.4	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.2	25.3	26.1	26.3	27.2	26.8	27.5	26.9	27.6	26.9	27.5	26.7	26.8	25.9	25.6	25.1	25.1	25.0	
25.0	25.2	25.4	26.8	27.8	30.6	30.8	32.5	31.5	32.9	31.5	32.8	31.4	32.0	29.8	28.8	26.4	25.8	25.1	25.0	
25.0	25.3	26.8	28.6	33.8	37.5	41.5	41.1	43.1	41.6	43.2	41.5	42.8	40.3	39.1	33.1	29.8	26.4	25.6	25.0	
25.0	26.1	27.8	33.8	41.5	53.9	56.6	59.0	58.3	59.6	58.4	59.5	58.0	57.8	53.1	43.1	33.1	28.8	25.9	25.0	
25.0	26.3	30.6	37.5	53.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	53.1	39.1	29.8	26.8	25.0	
25.0	27.2	30.8	41.5	56.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	57.8	40.3	32.0	26.7	25.0	
25.0	26.8	32.5	41.1	59.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	58.0	42.8	31.4	27.5	25.0	
25.0	27.5	31.5	43.1	58.3	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	59.5	41.5	32.8	26.9	25.0	
25.0	26.9	32.9	41.6	59.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	58.4	43.2	31.5	27.6	25.0	
25.0	27.6	31.5	43.2	58.4	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	59.6	41.6	32.9	26.9	25.0	
25.0	26.9	32.8	41.5	59.5	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	58.3	43.1	31.5	27.5	25.0	
25.0	27.5	31.4	42.8	58.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	59.0	41.1	32.5	26.8	25.0	
25.0	26.7	32.0	40.3	57.8	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	56.6	41.5	30.8	27.2	25.0	
25.0	26.8	29.8	39.1	53.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	53.9	37.5	30.6	26.3	25.0	
25.0	25.9	28.8	33.1	43.1	53.1	57.8	58.0	59.5	58.4	59.6	58.3	59.0	56.6	53.9	41.5	33.8	27.8	26.1	25.0	
25.0	25.6	26.4	29.8	33.1	39.1	40.3	42.8	41.5	43.2	41.6	43.1	41.1	41.5	37.5	33.8	28.6	26.8	25.3	25.0	
25.0	25.1	25.8	26.4	28.8	29.8	32.0	31.4	32.8	31.5	32.9	31.5	32.5	30.8	30.6	27.8	26.8	25.4	25.2	25.0	
25.0	25.1	25.1	25.6	25.9	26.8	26.7	27.5	26.9	27.6	26.9	27.5	26.8	27.2	26.3	26.1	25.3	25.2	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.1	25.4	25.8	26.8	27.2	28.3	28.1	28.8	28.2	28.9	28.2	28.7	27.8	27.8	26.6	26.1	25.4	25.2	25.0	
25.0	25.4	26.0	27.8	29.3	32.4	33.0	34.8	34.0	35.3	34.1	35.2	33.8	34.1	31.7	30.2	27.5	26.4	25.4	25.0	
25.0	25.8	27.8	30.3	35.9	40.0	43.9	44.0	45.8	44.7	46.0	44.6	45.3	42.9	41.2	35.2	31.3	27.5	26.1	25.0	
25.0	26.8	29.3	35.9	43.9	55.6	58.6	60.8	60.4	61.4	60.6	61.3	60.0	59.5	55.0	45.1	35.2	30.2	26.6	25.0	
25.0	27.2	32.4	40.0	55.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	55.0	41.2	31.7	27.8	25.0	
25.0	28.3	33.0	43.9	58.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	59.5	42.9	34.1	27.8	25.0	
25.0	28.1	34.8	44.0	60.8	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	60.0	45.3	33.8	28.7	25.0	
25.0	28.8	34.0	45.8	60.4	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	61.3	44.6	35.2	28.2	25.0	
25.0	28.2	35.3	44.7	61.4	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	60.6	46.0	34.1	28.9	25.0	
25.0	28.9	34.1	46.0	60.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	61.4	44.7	35.3	28.2	25.0	
25.0	28.2	35.2	44.6	61.3	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	60.4	45.8	34.0	28.8	25.0	
25.0	28.7	33.8	45.3	60.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	60.8	44.0	34.8	28.1	25.0	
25.0	27.8	34.1	42.9	59.5	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	58.6	43.9	33.0	28.3	25.0	
25.0	27.8	31.7	41.2	55.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	55.6	40.0	32.4	27.2	25.0	
25.0	26.6	30.2	35.2	45.1	55.0	59.5	60.0	61.3	60.6	61.4	60.4	60.8	58.6	55.6	43.9	35.9	29.3	26.8	25.0	
25.0	26.1	27.5	31.3	35.2	41.2	42.9	45.3	44.6	46.0	44.7	45.8	44.0	43.9	40.0	35.9	30.3	27.8	25.8	25.0	
25.0	25.4	26.4	27.5	30.2	31.7	34.1	33.8	35.2	34.1	35.3	34.0	34.8	33.0	32.4	29.3	27.8	26.0	25.4	25.0	
25.0	25.2	25.4	26.1	26.6	27.8	27.8	28.7	28.2	28.9	28.2	28.8	28.1	28.3	27.2	26.8	25.8	25.4	25.1	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.2	25.8	26.3	27.5	28.1	29.3	29.2	30.0	29.5	30.1	29.4	29.8	28.9	28.6	27.3	26.6	25.7	25.3	25.0	
25.0	25.8	26.6	28.9	30.7	33.9	34.8	36.6	36.2	37.3	36.3	37.1	35.8	35.8	33.3	31.5	28.5	27.1	25.7	25.0	
25.0	26.3	28.9	31.8	37.6	41.9	45.8	46.3	47.9	47.1	48.1	46.9	47.3	45.0	42.9	37.0	32.7	28.5	26.6	25.0	
25.0	27.5	30.7	37.6	45.7	56.9	60.1	62.1	62.0	62.8	62.2	62.7	61.5	60.7	56.4	46.7	37.0	31.5	27.3	25.0	
25.0	28.1	33.9	41.9	56.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	56.4	42.9	33.3	28.6	25.0	
25.0	29.3	34.8	45.8	60.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	60.7	45.0	35.8	28.9	25.0	
25.0	29.2	36.6	46.3	62.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	61.5	47.3	35.8	29.8	25.0	
25.0	30.0	36.2	47.9	62.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	62.7	46.9	37.1	29.4	25.0	
25.0	29.5	37.3	47.1	62.8	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	62.2	48.1	36.3	30.1	25.0	
25.0	30.1	36.3	48.1	62.2	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	62.8	47.1	37.3	29.5	25.0	
25.0	29.4	37.1	46.9	62.7	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	62.0	47.9	36.2	30.0	25.0	
25.0	29.8	35.8	47.3	61.5	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	62.1	46.3	36.6	29.2	25.0	
25.0	28.9	35.8	45.0	60.7	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	60.1	45.8	34.8	29.3	25.0	
25.0	28.6	33.3	42.9	56.4	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	56.9	41.9	33.9	28.1	25.0	
25.0	27.3	31.5	37.0	46.7	56.4	60.7	61.5	62.7	62.2	62.8	62.0	62.1	60.1	56.9	45.7	37.6	30.7	27.5	25.0	
25.0	26.6	28.5	32.7	37.0	42.9	45.0	47.3	46.9	48.1	47.1	47.9	46.3	45.8	41.9	37.6	31.8	28.9	26.3	25.0	
25.0	25.7	27.1	28.5	31.5	33.3	35.8	35.8	37.1	36.3	37.3	36.2	36.6	34.8	33.9	30.7	28.9	26.6	25.8	25.0	
25.0	25.3	25.7	26.6	27.3	28.6	28.9	29.8	29.4	30.1	29.5	30.0	29.2	29.3	28.1	27.5	26.3	25.8	25.2	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.4	26.1	26.8	28.2	28.9	30.1	30.2	30.9	30.6	31.1	30.5	30.7	29.8	29.4	27.9	27.1	26.0	25.5	25.0	
25.0	26.1	27.3	29.8	32.0	35.2	36.4	38.2	37.9	38.9	38.2	38.7	37.5	37.2	34.7	32.7	29.5	27.8	26.0	25.0	
25.0	26.8	29.8	33.2	39.0	43.5	47.3	48.1	49.6	49.0	49.9	48.8	48.9	46.7	44.4	38.5	34.0	29.5	27.1	25.0	
25.0	28.2	32.0	39.0	47.2	58.0	61.2	63.1	63.2	63.9	63.4	63.7	62.7	61.7	57.6	48.0	38.5	32.7	27.9	25.0	
25.0	28.9	35.2	43.5	58.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	57.6	44.4	34.7	29.4	25.0	
25.0	30.1	36.4	47.3	61.2	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	61.7	46.7	37.2	29.8	25.0	
25.0	30.2	38.2	48.1	63.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	62.7	48.9	37.5	30.7	25.0	
25.0	30.9	37.9	49.6	63.2	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	63.7	48.8	38.7	30.5	25.0	
25.0	30.6	38.9	49.0	63.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	63.4	49.9	38.2	31.1	25.0	
25.0	31.1	38.2	49.9	63.4	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	63.9	49.0	38.9	30.6	25.0	
25.0	30.5	38.7	48.8	63.7	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	63.2	49.6	37.9	30.9	25.0	
25.0	30.7	37.5	48.9	62.7	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	63.1	48.1	38.2	30.2	25.0	
25.0	29.8	37.2	46.7	61.7	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	61.2	47.3	36.4	30.1	25.0	
25.0	29.4	34.7	44.4	57.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	58.0	43.5	35.2	28.9	25.0	
25.0	27.9	32.7	38.5	48.0	57.6	61.7	62.7	63.7	63.4	63.9	63.2	63.1	61.2	58.0	47.2	39.0	32.0	28.2	25.0	
25.0	27.1	29.5	34.0	38.5	44.4	46.7	48.9	48.8	49.9	49.0	49.6	48.1	47.3	43.5	39.0	33.2	29.8	26.8	25.0	
25.0	26.0	27.8	29.5	32.7	34.7	37.2	37.5	38.7	38.2	38.9	37.9	38.2	36.4	35.2	32.0	29.8	27.3	26.1	25.0	
25.0	25.5	26.0	27.1	27.9	29.4	29.8	30.7	30.5	31.1	30.6	30.9	30.2	30.1	28.9	28.2	26.8	26.1	25.4	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	
25.0	25.6	26.5	27.3	28.7	29.6	30.9	31.1	31.7	31.5	31.9	31.4	31.5	30.6	30.0	28.5	27.6	26.3	25.7	25.0	
25.0	26.5	28.0	30.7	33.1	36.3	37.7	39.4	39.4	40.3	39.6	40.1	38.9	38.3	35.9	33.6	30.4	28.4	26.3	25.0	
25.0	27.3	30.7	34.4	40.2	44.9	48.6	49.5	50.9	50.6	51.2	50.3	50.2	48.1	45.6	39.8	35.1	30.4	27.6	25.0	
25.0	28.7	33.1	40.2	48.5	58.9	62.1	64.0	64.2	64.8	64.4	64.6	63.6	62.5	58.5	49.1	39.8	33.6	28.5	25.0	
25.0	29.6	36.3	44.9	58.9	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	58.5	45.6	35.9	30.0	25.0	
25.0	30.9	37.7	48.6	62.1	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	62.5	48.1	38.3	30.6	25.0	
25.0	31.1	39.4	49.5	64.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	63.6	50.2	38.9	31.5	25.0	
25.0	31.7	39.4	50.9	64.2	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	64.6	50.3	40.1	31.4	25.0	
25.0	31.5	40.3	50.6	64.8	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	64.4	51.2	39.6	31.9	25.0	
25.0	31.9	39.6	51.2	64.4	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	64.8	50.6	40.3	31.5	25.0	
25.0	31.4	40.1	50.3	64.6	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	64.2	50.9	39.4	31.7	25.0	
